adsh,tag,version,coreg,ddate,qtrs,uom,value,footnote,fs_year,fs_quarter
0001193125-13-318094,OtherAssetsCurrent,us-gaap/2013,CoIssuers,20121231,0,USD,243989000.0,,2013,3
0001193125-13-318094,OtherAssetsCurrent,us-gaap/2013,NonGuarantorSubsidiaries,20121231,0,USD,8918000.0,,2013,3
0001193125-13-318094,OtherAssetsCurrent,us-gaap/2013,GuarantorSubsidiaries,20121231,0,USD,199034000.0,,2013,3
0001193125-13-318094,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,us-gaap/2013,,20120630,2,USD,-1529000.0,,2013,3
0001193125-13-318094,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,us-gaap/2013,,20130630,2,USD,309000.0,,2013,3
0001193125-13-318094,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,us-gaap/2013,,20120630,1,USD,-1497000.0,,2013,3
0001193125-13-318094,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,us-gaap/2013,,20130630,1,USD,5000.0,,2013,3
0001193125-13-318094,StockIssuedDuringPeriodValueStockOptionsExercised,us-gaap/2013,,20120630,1,USD,58000.0,,2013,3
0001193125-13-318094,StockIssuedDuringPeriodValueStockOptionsExercised,us-gaap/2013,,20120630,2,USD,158000.0,,2013,3
0001193125-13-318094,StockIssuedDuringPeriodValueStockOptionsExercised,us-gaap/2013,,20130630,2,USD,1819000.0,,2013,3
0001193125-13-318094,StockIssuedDuringPeriodValueStockOptionsExercised,us-gaap/2013,,20130630,1,USD,825000.0,,2013,3
0001193125-13-318094,StockIssuedDuringPeriodValueNewIssues,us-gaap/2013,,20120630,2,USD,26000.0,,2013,3
0001193125-13-318094,StockIssuedDuringPeriodValueNewIssues,us-gaap/2013,,20120630,1,USD,18000.0,,2013,3
0001193125-13-318094,AccruedLiabilitiesCurrent,us-gaap/2013,CoIssuers,20121231,0,USD,89095000.0,,2013,3
0001193125-13-318094,AccruedLiabilitiesCurrent,us-gaap/2013,GuarantorSubsidiaries,20121231,0,USD,244467000.0,,2013,3
0001193125-13-318094,AccruedLiabilitiesCurrent,us-gaap/2013,NonGuarantorSubsidiaries,20121231,0,USD,235921000.0,,2013,3
0001193125-13-318094,AccruedLiabilitiesCurrent,us-gaap/2013,,20121231,0,USD,43486000.0,,2013,3
0001193125-13-318094,AccruedLiabilitiesCurrent,us-gaap/2013,ParentCompany,20121231,0,USD,308000.0,,2013,3
0001193125-13-318094,AccruedLiabilitiesCurrent,us-gaap/2013,ConsolidationEliminations,20121231,0,USD,-526305000.0,,2013,3
0001193125-13-318094,AccruedLiabilitiesCurrent,us-gaap/2013,,20130630,0,USD,49918000.0,,2013,3
0001193125-13-318094,AccruedLiabilitiesCurrent,us-gaap/2013,ParentCompany,20130630,0,USD,1346000.0,,2013,3
0001193125-13-318094,AccruedLiabilitiesCurrent,us-gaap/2013,ConsolidationEliminations,20130630,0,USD,-580342000.0,,2013,3
0001193125-13-318094,AccruedLiabilitiesCurrent,us-gaap/2013,GuarantorSubsidiaries,20130630,0,USD,268795000.0,,2013,3
0001193125-13-318094,AccruedLiabilitiesCurrent,us-gaap/2013,NonGuarantorSubsidiaries,20130630,0,USD,259954000.0,,2013,3
0001193125-13-318094,AccruedLiabilitiesCurrent,us-gaap/2013,CoIssuers,20130630,0,USD,100165000.0,,2013,3
0001193125-13-318094,CostOfRevenue,us-gaap/2013,,20130630,2,USD,283796000.0,,2013,3
0001193125-13-318094,CostOfRevenue,us-gaap/2013,ParentCompany,20130630,2,USD,,,2013,3
0001193125-13-318094,CostOfRevenue,us-gaap/2013,ConsolidationEliminations,20130630,2,USD,-25000.0,,2013,3
0001193125-13-318094,CostOfRevenue,us-gaap/2013,,20120630,1,USD,139776000.0,,2013,3
0001193125-13-318094,CostOfRevenue,us-gaap/2013,NonGuarantorSubsidiaries,20120630,2,USD,266861000.0,,2013,3
0001193125-13-318094,CostOfRevenue,us-gaap/2013,ConsolidationEliminations,20120630,2,USD,-599000.0,,2013,3
0001193125-13-318094,CostOfRevenue,us-gaap/2013,GuarantorSubsidiaries,20120630,2,USD,601000.0,,2013,3
0001193125-13-318094,CostOfRevenue,us-gaap/2013,,20120630,2,USD,266863000.0,,2013,3
0001193125-13-318094,CostOfRevenue,us-gaap/2013,CoIssuers,20130630,2,USD,,,2013,3
0001193125-13-318094,CostOfRevenue,us-gaap/2013,GuarantorSubsidiaries,20130630,2,USD,26000.0,,2013,3
0001193125-13-318094,CostOfRevenue,us-gaap/2013,NonGuarantorSubsidiaries,20130630,2,USD,283795000.0,,2013,3
0001193125-13-318094,CostOfRevenue,us-gaap/2013,ConsolidationEliminations,20120630,1,USD,-348000.0,,2013,3
0001193125-13-318094,CostOfRevenue,us-gaap/2013,GuarantorSubsidiaries,20120630,1,USD,349000.0,,2013,3
0001193125-13-318094,CostOfRevenue,us-gaap/2013,NonGuarantorSubsidiaries,20120630,1,USD,139775000.0,,2013,3
0001193125-13-318094,CostOfRevenue,us-gaap/2013,,20130630,1,USD,144241000.0,,2013,3
0001193125-13-318094,CostOfRevenue,us-gaap/2013,ParentCompany,20130630,1,USD,,,2013,3
0001193125-13-318094,CostOfRevenue,us-gaap/2013,ConsolidationEliminations,20130630,1,USD,88000.0,,2013,3
0001193125-13-318094,CostOfRevenue,us-gaap/2013,GuarantorSubsidiaries,20130630,1,USD,-88000.0,,2013,3
0001193125-13-318094,CostOfRevenue,us-gaap/2013,NonGuarantorSubsidiaries,20130630,1,USD,144241000.0,,2013,3
0001193125-13-318094,CostOfRevenue,us-gaap/2013,CoIssuers,20130630,1,USD,,,2013,3
0001193125-13-318094,IncreaseDecreaseInAccruedLiabilities,us-gaap/2013,CoIssuers,20130630,2,USD,11253000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInAccruedLiabilities,us-gaap/2013,NonGuarantorSubsidiaries,20130630,2,USD,10198000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInAccruedLiabilities,us-gaap/2013,,20120630,2,USD,7890000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInAccruedLiabilities,us-gaap/2013,GuarantorSubsidiaries,20120630,2,USD,23237000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInAccruedLiabilities,us-gaap/2013,ConsolidationEliminations,20120630,2,USD,-53523000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInAccruedLiabilities,us-gaap/2013,ParentCompany,20120630,2,USD,-30000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInAccruedLiabilities,us-gaap/2013,NonGuarantorSubsidiaries,20120630,2,USD,26898000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInAccruedLiabilities,us-gaap/2013,CoIssuers,20120630,2,USD,11308000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInAccruedLiabilities,us-gaap/2013,ConsolidationEliminations,20130630,2,USD,-54304000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInAccruedLiabilities,us-gaap/2013,GuarantorSubsidiaries,20130630,2,USD,24812000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInAccruedLiabilities,us-gaap/2013,ParentCompany,20130630,2,USD,1038000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInAccruedLiabilities,us-gaap/2013,,20130630,2,USD,-7003000.0,,2013,3
0001193125-13-318094,PaymentsToAcquireBusinessesNetOfCashAcquired,us-gaap/2013,NonGuarantorSubsidiaries,20120630,2,USD,8642000.0,,2013,3
0001193125-13-318094,PaymentsToAcquireBusinessesNetOfCashAcquired,us-gaap/2013,,20120630,2,USD,8642000.0,,2013,3
0001193125-13-318094,GainLossOnSaleOfPropertyPlantEquipment,us-gaap/2013,,20120630,2,USD,190000.0,,2013,3
0001193125-13-318094,GainLossOnSaleOfPropertyPlantEquipment,us-gaap/2013,NonGuarantorSubsidiaries,20130630,2,USD,26000.0,,2013,3
0001193125-13-318094,GainLossOnSaleOfPropertyPlantEquipment,us-gaap/2013,CoIssuers,20130630,2,USD,,,2013,3
0001193125-13-318094,GainLossOnSaleOfPropertyPlantEquipment,us-gaap/2013,NonGuarantorSubsidiaries,20120630,2,USD,190000.0,,2013,3
0001193125-13-318094,GainLossOnSaleOfPropertyPlantEquipment,us-gaap/2013,ParentCompany,20130630,2,USD,,,2013,3
0001193125-13-318094,GainLossOnSaleOfPropertyPlantEquipment,us-gaap/2013,GuarantorSubsidiaries,20130630,2,USD,,,2013,3
0001193125-13-318094,GainLossOnSaleOfPropertyPlantEquipment,us-gaap/2013,ConsolidationEliminations,20130630,2,USD,,,2013,3
0001193125-13-318094,GainLossOnSaleOfPropertyPlantEquipment,us-gaap/2013,,20130630,2,USD,26000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInDeferredIncomeTaxes,us-gaap/2013,,20130630,2,USD,995000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInDeferredIncomeTaxes,us-gaap/2013,ConsolidationEliminations,20130630,2,USD,,,2013,3
0001193125-13-318094,IncreaseDecreaseInDeferredIncomeTaxes,us-gaap/2013,GuarantorSubsidiaries,20130630,2,USD,-942000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInDeferredIncomeTaxes,us-gaap/2013,ParentCompany,20130630,2,USD,,,2013,3
0001193125-13-318094,IncreaseDecreaseInDeferredIncomeTaxes,us-gaap/2013,GuarantorSubsidiaries,20120630,2,USD,-1146000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInDeferredIncomeTaxes,us-gaap/2013,CoIssuers,20130630,2,USD,,,2013,3
0001193125-13-318094,IncreaseDecreaseInDeferredIncomeTaxes,us-gaap/2013,NonGuarantorSubsidiaries,20130630,2,USD,1937000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInDeferredIncomeTaxes,us-gaap/2013,,20120630,2,USD,-1146000.0,,2013,3
0001193125-13-318094,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,us-gaap/2013,,20120630,2,USD,-27000.0,,2013,3
0001193125-13-318094,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,us-gaap/2013,,20120630,1,USD,-106000.0,,2013,3
0001193125-13-318094,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,us-gaap/2013,,20130630,2,USD,365000.0,,2013,3
0001193125-13-318094,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,us-gaap/2013,,20130630,1,USD,137000.0,,2013,3
0001193125-13-318094,IncomeLossFromEquityMethodInvestments,us-gaap/2013,ParentCompany,20130630,1,USD,-679000.0,,2013,3
0001193125-13-318094,IncomeLossFromEquityMethodInvestments,us-gaap/2013,,20130630,1,USD,,,2013,3
0001193125-13-318094,IncomeLossFromEquityMethodInvestments,us-gaap/2013,GuarantorSubsidiaries,20130630,1,USD,736000.0,,2013,3
0001193125-13-318094,IncomeLossFromEquityMethodInvestments,us-gaap/2013,ConsolidationEliminations,20130630,1,USD,3311000.0,,2013,3
0001193125-13-318094,IncomeLossFromEquityMethodInvestments,us-gaap/2013,ConsolidationEliminations,20120630,1,USD,-17249000.0,,2013,3
0001193125-13-318094,IncomeLossFromEquityMethodInvestments,us-gaap/2013,GuarantorSubsidiaries,20120630,1,USD,3614000.0,,2013,3
0001193125-13-318094,IncomeLossFromEquityMethodInvestments,us-gaap/2013,CoIssuers,20120630,1,USD,11739000.0,,2013,3
0001193125-13-318094,IncomeLossFromEquityMethodInvestments,us-gaap/2013,CoIssuers,20130630,1,USD,-3368000.0,,2013,3
0001193125-13-318094,IncomeLossFromEquityMethodInvestments,us-gaap/2013,NonGuarantorSubsidiaries,20130630,1,USD,,,2013,3
0001193125-13-318094,IncomeLossFromEquityMethodInvestments,us-gaap/2013,,20130630,2,USD,,,2013,3
0001193125-13-318094,IncomeLossFromEquityMethodInvestments,us-gaap/2013,ParentCompany,20130630,2,USD,-12464000.0,,2013,3
0001193125-13-318094,IncomeLossFromEquityMethodInvestments,us-gaap/2013,GuarantorSubsidiaries,20130630,2,USD,-11281000.0,,2013,3
0001193125-13-318094,IncomeLossFromEquityMethodInvestments,us-gaap/2013,ConsolidationEliminations,20130630,2,USD,34451000.0,,2013,3
0001193125-13-318094,IncomeLossFromEquityMethodInvestments,us-gaap/2013,ParentCompany,20120630,1,USD,1896000.0,,2013,3
0001193125-13-318094,IncomeLossFromEquityMethodInvestments,us-gaap/2013,CoIssuers,20120630,2,USD,17844000.0,,2013,3
0001193125-13-318094,IncomeLossFromEquityMethodInvestments,us-gaap/2013,GuarantorSubsidiaries,20120630,2,USD,14046000.0,,2013,3
0001193125-13-318094,IncomeLossFromEquityMethodInvestments,us-gaap/2013,ParentCompany,20120630,2,USD,12098000.0,,2013,3
0001193125-13-318094,IncomeLossFromEquityMethodInvestments,us-gaap/2013,ConsolidationEliminations,20120630,2,USD,-43988000.0,,2013,3
0001193125-13-318094,IncomeLossFromEquityMethodInvestments,us-gaap/2013,NonGuarantorSubsidiaries,20130630,2,USD,,,2013,3
0001193125-13-318094,IncomeLossFromEquityMethodInvestments,us-gaap/2013,CoIssuers,20130630,2,USD,-10706000.0,,2013,3
0001193125-13-318094,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,us-gaap/2013,CoIssuers,20121231,0,USD,-513236000.0,,2013,3
0001193125-13-318094,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,us-gaap/2013,GuarantorSubsidiaries,20121231,0,USD,-317612000.0,,2013,3
0001193125-13-318094,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,us-gaap/2013,ConsolidationEliminations,20121231,0,USD,1253323000.0,,2013,3
0001193125-13-318094,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,us-gaap/2013,ParentCompany,20121231,0,USD,-422475000.0,,2013,3
0001193125-13-318094,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,us-gaap/2013,CoIssuers,20130630,0,USD,-516822000.0,,2013,3
0001193125-13-318094,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,us-gaap/2013,NonGuarantorSubsidiaries,20130630,0,USD,,,2013,3
0001193125-13-318094,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,us-gaap/2013,GuarantorSubsidiaries,20130630,0,USD,-315517000.0,,2013,3
0001193125-13-318094,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,us-gaap/2013,ConsolidationEliminations,20130630,0,USD,1258694000.0,,2013,3
0001193125-13-318094,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,us-gaap/2013,ParentCompany,20130630,0,USD,-426355000.0,,2013,3
0001193125-13-318094,InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures,us-gaap/2013,,20130630,0,USD,,,2013,3
0001193125-13-318094,RestrictedCashAndCashEquivalentsAtCarryingValue,us-gaap/2013,ParentCompany,20130630,0,USD,,,2013,3
0001193125-13-318094,RestrictedCashAndCashEquivalentsAtCarryingValue,us-gaap/2013,,20130630,0,USD,6000.0,,2013,3
0001193125-13-318094,RestrictedCashAndCashEquivalentsAtCarryingValue,us-gaap/2013,GuarantorSubsidiaries,20130630,0,USD,,,2013,3
0001193125-13-318094,RestrictedCashAndCashEquivalentsAtCarryingValue,us-gaap/2013,ConsolidationEliminations,20130630,0,USD,,,2013,3
0001193125-13-318094,RestrictedCashAndCashEquivalentsAtCarryingValue,us-gaap/2013,NonGuarantorSubsidiaries,20130630,0,USD,6000.0,,2013,3
0001193125-13-318094,RestrictedCashAndCashEquivalentsAtCarryingValue,us-gaap/2013,CoIssuers,20130630,0,USD,,,2013,3
0001193125-13-318094,RestrictedCashAndCashEquivalentsAtCarryingValue,us-gaap/2013,,20121231,0,USD,133000.0,,2013,3
0001193125-13-318094,RestrictedCashAndCashEquivalentsAtCarryingValue,us-gaap/2013,NonGuarantorSubsidiaries,20121231,0,USD,133000.0,,2013,3
0001193125-13-318094,AssetImpairmentCharges,us-gaap/2013,,20130630,2,USD,617000.0,,2013,3
0001193125-13-318094,PrepaidExpenseCurrent,us-gaap/2013,NonGuarantorSubsidiaries,20121231,0,USD,10544000.0,,2013,3
0001193125-13-318094,PrepaidExpenseCurrent,us-gaap/2013,GuarantorSubsidiaries,20121231,0,USD,201000.0,,2013,3
0001193125-13-318094,PrepaidExpenseCurrent,us-gaap/2013,,20121231,0,USD,7884000.0,,2013,3
0001193125-13-318094,PrepaidExpenseCurrent,us-gaap/2013,CoIssuers,20130630,0,USD,,,2013,3
0001193125-13-318094,PrepaidExpenseCurrent,us-gaap/2013,ParentCompany,20121231,0,USD,36000.0,,2013,3
0001193125-13-318094,PrepaidExpenseCurrent,us-gaap/2013,ConsolidationEliminations,20121231,0,USD,-2897000.0,,2013,3
0001193125-13-318094,PrepaidExpenseCurrent,us-gaap/2013,NonGuarantorSubsidiaries,20130630,0,USD,11756000.0,,2013,3
0001193125-13-318094,PrepaidExpenseCurrent,us-gaap/2013,ConsolidationEliminations,20130630,0,USD,-3329000.0,,2013,3
0001193125-13-318094,PrepaidExpenseCurrent,us-gaap/2013,GuarantorSubsidiaries,20130630,0,USD,496000.0,,2013,3
0001193125-13-318094,PrepaidExpenseCurrent,us-gaap/2013,,20130630,0,USD,9366000.0,,2013,3
0001193125-13-318094,PrepaidExpenseCurrent,us-gaap/2013,ParentCompany,20130630,0,USD,443000.0,,2013,3
0001193125-13-318094,AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,us-gaap/2013,,20130630,0,USD,440000.0,,2013,3
0001193125-13-318094,AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,us-gaap/2013,,20121231,0,USD,75000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInOtherReceivables,us-gaap/2013,,20130630,2,USD,-600000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInOtherReceivables,us-gaap/2013,ParentCompany,20130630,2,USD,-1371000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInOtherReceivables,us-gaap/2013,ConsolidationEliminations,20130630,2,USD,-11631000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInOtherReceivables,us-gaap/2013,GuarantorSubsidiaries,20130630,2,USD,1320000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInOtherReceivables,us-gaap/2013,CoIssuers,20130630,2,USD,8000000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInOtherReceivables,us-gaap/2013,NonGuarantorSubsidiaries,20130630,2,USD,3082000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInOtherReceivables,us-gaap/2013,,20120630,2,USD,2580000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInOtherReceivables,us-gaap/2013,ConsolidationEliminations,20120630,2,USD,-12871000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInOtherReceivables,us-gaap/2013,ParentCompany,20120630,2,USD,-1000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInOtherReceivables,us-gaap/2013,GuarantorSubsidiaries,20120630,2,USD,-58000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInOtherReceivables,us-gaap/2013,NonGuarantorSubsidiaries,20120630,2,USD,-1425000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInOtherReceivables,us-gaap/2013,CoIssuers,20120630,2,USD,16935000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2013,NonGuarantorSubsidiaries,20120630,2,USD,2578000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2013,GuarantorSubsidiaries,20120630,2,USD,-4255000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2013,,20120630,2,USD,-1996000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2013,ParentCompany,20120630,2,USD,-544000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2013,ConsolidationEliminations,20120630,2,USD,225000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2013,CoIssuers,20130630,2,USD,,,2013,3
0001193125-13-318094,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2013,NonGuarantorSubsidiaries,20130630,2,USD,2761000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2013,ConsolidationEliminations,20130630,2,USD,-156000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2013,GuarantorSubsidiaries,20130630,2,USD,-3816000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2013,ParentCompany,20130630,2,USD,104000.0,,2013,3
0001193125-13-318094,IncreaseDecreaseInOtherNoncurrentLiabilities,us-gaap/2013,,20130630,2,USD,-1107000.0,,2013,3
0001193125-13-318094,NonoperatingIncomeExpense,us-gaap/2013,ParentCompany,20130630,2,USD,11595000.0,,2013,3
0001193125-13-318094,NonoperatingIncomeExpense,us-gaap/2013,,20130630,2,USD,-55754000.0,,2013,3
0001193125-13-318094,NonoperatingIncomeExpense,us-gaap/2013,GuarantorSubsidiaries,20130630,2,USD,822000.0,,2013,3
